index,target,tags,irrelevant_tags
53,766,bin | car | curb | jacket | jeans | man | parking meter | pavement | pink | road | stand | sweatshirt | wear,
54,1019,drive | garbage truck | highway | road | stop sign | street sign | traffic sign | trailer truck | truck | white,
55,1112,bird | pigeon | pole | road sign | sign | sit | sky | stop light | traffic light | street sign | traffic sign,
56,51,bird | black | brown | calm | duck | duckling | float | lake | mallard duck | pond | reflection | ripple | swim | water,
57,164,beak | bird | black | branch | brown | bush | green | limb | perch | plant | sit | stem | tree | tree branch | twig | vegetation | white | yellow,
58,4,area | blanket | brush | dirt field | dirt road | dirt track | dry | dust | fog | foggy | path | forest | morning fog | rural | trail | tree,
59,180,building | car | parking lot | gray | license plate | park | parking | sedan | silver | warehouse,
60,152,automobile model | car | concept car | gold | model | model car | sports car | toy car,
61,5,cloudy | desert | desert road | dirt road | dirt track | motorbike | motorcycle | motorcyclist | road | rural | sky,
62,9,car | curb | meter | park | parking | parking meter | parking sign | pavement | pole | sedan | mall | sign | vehicle | white,
63,25,beak | bird | black | blackbird | crow | floor | grass | lush | patch | red | stone | stand | weed,
0,118,building | car | minivan | park | pick up | suv | truck | van | vehicle | white,
1,80,animal | barrel | handcart | basin | bin | brown | calf | cart | cattle | pillar | container | cow | drink | enclosure | hose | manger | milk | pen | pet | stable | stall | stand | stool | wash | woman,
2,766,car | city street | crack | curb | meter | parking meter | pavement | pole | road,
3,127,car | parking lot | curb | license plate | minivan | park | parking | sedan | silver | vehicle,
4,1112,curve | highway | hill | hillside | intersection | pole | railroad | red | road | road sign | rural | school bus | sign | signal | stop light | stop sign | traffic light | street sign | traffic sign | train track | travel,
5,569,attach | canopy | coach | cart | couple | draw | drive | horse | horse cart | person | man | pull | ride | road | trolley | wagon,
6,9,bottle | building | convenience store | pole | retail | sign | store | storefront | street corner,
7,1112,blanket | pillar | corner | person | man | pole | post | road | shopping bag | stand | stop light | traffic light | street corner | street sign | walk,
8,26,automobile model | building | car | convertible | license plate | park | sedan | silver | sports car,
9,10,dirt road | path | forest | forest road | lush | narrow | road | rural | side | tree | wood,
10,11,alley | building | lamp | dark | light | illuminate | narrow | night | night view | road | town,
11,157,car | city skyline | curb | drive | license plate | limo | park | peak | sedan | white,
12,38,beak | bird | branch | brown | gray | limb | perch | sit | stem | stick | tree | tree branch | twig,
13,1112,building | car | city | city street | light | intersection | night | night view | road | stop light | traffic light | street light | street scene | urban,
14,93,black | building | bumper | car | curb | license plate | minivan | park | rear light | suv | vehicle,
15,73,bird | blue | bluebird | branch | jay | limb | perch | sit | stand | tree | tree branch | twig,
16,943,alpaca | animal | bend | black | cage | enclosure | feed | hay | lamb | nose | pen | pet | rail | shear | sheep | stable | stall | straw | sweatshirt | woman | wool,
17,73,bird | blue | branch | gray | limb | perch | sit | sky | tree | tree branch | twig,
18,46,car | curb | license plate | park | road | sedan | white,
19,1019,attach | blanket | doodle | grass | lush | pole | red | road sign | sign | stop sign | street sign | traffic sign | writing,
20,48,beak | bird | black | blackbird | branch | crow | limb | perch | raven | sit | stand | tree | tree branch | twig,
21,11,clock | bell tower | building | person | man | plaza | tower | sky | walk,
22,766,car | couple | meter | park | parking meter | side,
23,125,blue | car | curb | driveway | house exterior | minivan | park | pavement | sedan | silver | suv,
24,1026,birch tree | blue | car | parking sign | pole | road | road sign | sign | street corner | street sign | traffic sign | tree,
25,51,building | car | car dealership | parking lot | license plate | minivan | park | parking | sedan | store | suv | vehicle,
26,0,barge | boat | boat house | paddle | canal | couple | rowboat | canoe | person | lake | man | oar | park | ride | river | row | vessel | water | waterway,
27,1112,building | bus | car | city | city bus | city street | decker bus | drive | grass | green | lush | park | road | street scene | tour bus | travel | tree | urban,
28,125,automobile model | building | car | ceiling | floor | minivan | park | sedan | silver | suv | vehicle,
29,102,seawall | car | convertible | dock | sea | park | red | sports car | water,
30,569,brown | pony | couple | drink | horse | graze | lake | pond | puddle | reflection | stand | water | wild,
31,80,black | calf | cattle | couple | cow | field | grass | grassy | graze | green | hillside | lay | lush | pasture | relax | stand | weed | white,
32,80,catch | hand | man | racket | shirt | tennis player | tennis racket | white,
33,1019,blanket | floor | mound | red | sign | snow | stop sign | traffic sign | winter,
34,12,cloud | cloudy | dark | desert road | dirt road | dirt track | drive | highway | mountain path | road | rural | sky | storm cloud | stormy | trailer truck | travel | truck,
35,78,black | car | parking lot | curb | headlight | license plate | park | parking | sedan | suv | vehicle,
36,34,bird | bird feeder | bird house | brown | perch | pole | sit | sparrow | stand | wire,
37,110,building | car | parking lot | park | pick up | red | truck,
38,47,beak | bird | branch | limb | perch | sit | stand | tree | tree branch | twig | yellow,
39,1,bamboo | bamboo forest | forest | green | grove | lush | tree | wood,
40,80,animal | creek | cattle | cow | cross | drink | herd | river | stand | stream | walk | water | waterway,
41,27,automobile model | car | drive | highway | license plate | red | road | sedan | sports car,
42,94,car | park | rim | silver | suv | tire | vehicle | wheel,
43,6,build | building | car | city | construction site | railroad | rise building | train track | urban,
44,9,cloudy | dirt field | horizon | lamp post | plain | pole | sky,
45,1026,attach | blue | cloudy | lamp post | point | pole | post | road sign | sign | sky | street sign | traffic sign,
46,115,beak | bird | branch | brown | limb | perch | sit | sparrow | stem | tree | tree branch | twig | white,
47,1026,direct | green | point | pole | road | road sign | rural | sign | street sign | traffic sign,
48,111,bird | black | boulder | gray | perch | stone | sit | stand | white,
49,112,building | parking lot | park | pick up | ram | truck | warehouse | white,
50,1019,boat | dock | ferry | lake | ramp | stop sign | traffic sign | trailer truck | truck | vessel | water,
51,36,automobile model | bridge | car | drive | headlight | jeep | license plate | overpass | red | sedan | suv | vehicle | water,
52,85,car | parking lot | license plate | park | pick up | silver | truck | vehicle,
53,50,beak | bill | bird | calm | catch | duck | fish | float | food | lake | swim | water | worm,
54,62,automobile model | car | drive | headlight | license plate | road | sedan | silver | suv,
55,172,bird | branch | green | limb | perch | sit | tree | tree branch | twig | yellow,
56,4,area | blanket | floor | forest | pine | pine forest | snow | snowy | tree | winter | wood,
57,1112,city street | intersection | palm tree | pole | road | sky | stop light | traffic light | street corner | sun | sunset,
58,569,animal | blanket | cattle | cow | field | horse | grass | grassy | graze | green | herd | hill | hillside | lush | open | pasture | stand | tree,
59,38,beak | bird | branch | brown | limb | perch | sit | tree | tree branch | twig | white,
60,161,advertisement | black | car | flyer | license plate | sedan,
61,20,bird | black | branch | brown | limb | perch | sit | snow | snowy | tree | tree branch | twig | white,
62,10,curve | evergreen | highway | mountain path | pine | pine forest | road | stone | stretch | tree,
63,569,attach | brown | coach | cart | couple | fire truck | horse | hay | person | load | man | pull | ride | stand | trailer | trailer truck | wagon,
0,169,beak | bird | catch | hand | green | person | perch | sit | worm | yellow,
1,943,animal | black | flock | goat | graze | herd | hillside | lamb | photo | ram | road | road sign | roadside | rural | sheep | stand | street sign | walk | white,
2,1019,pole | red | road | sky | stop sign | traffic sign | tree,
3,79,beak | bird | branch | brown | limb | perch | sit | tree | tree branch | twig,
4,111,bird | branch | gray | perch | sit | sky | tree | tree branch | twig | white,
5,943,animal | field | flock | grass | grassy | graze | green | herd | lamb | lush | pasture | sheep | stand,
6,1019,blanket | snowstorm | floor | pole | red | road | road sign | sign | snow | snowy | stop sign | street corner | street sign | traffic sign | winter,
7,1019,blanket | bush | car | corner | curb | flower | greenery | hedge | ivy | lush | palm tree | pavement | pole | red | road | stop sign | street corner | street sign | traffic sign | tree | trim,
8,9,building | canopy | car | pillar | gas station | park,
9,1112,ambulance | taxi | car | city street | decker bus | drive | emergency | emergency service | emergency vehicle | fire truck | license plate | police van | road | street corner | street scene | yellow,
10,569,black | building | coach | cart | dirt field | park | photo | postcard | railroad | track | train | train car | train track | wagon | white,
